video_id,track_id,time_start_sec,time_end_sec,duration_sec,frame_start,frame_end,num_detections,x_start,y_start,x_end,y_end,displacement_px,path_length_px,straightness,mean_speed_px_sec,mean_area,start_in_valid_region,end_in_valid_region,direction
video_sincronitzat,2104,2660.0667,2660.4667,0.4,79802,79814,13,785.0,642.5,902.0,148.5,507.67,554.07,0.9162,1385.18,882.88,True,False,exits
video_sincronitzat,2116,2673.4333,2673.7333,0.3,80203,80212,10,782.5,657.5,1135.5,271.5,523.07,539.96,0.9687,1799.87,499.3,True,False,exits
video_sincronitzat,2122,2673.9667,2674.2667,0.3,80219,80228,10,782.0,644.0,981.5,153.0,529.98,568.26,0.9326,1894.18,845.55,True,False,exits
video_sincronitzat,2130,2674.4333,2674.7667,0.3333,80233,80243,11,822.0,641.5,1395.5,175.5,738.96,758.94,0.9737,2276.81,620.41,False,False,outside
video_sincronitzat,2140,2678.4,2678.6667,0.2667,80352,80360,9,833.0,628.0,1111.5,332.5,406.06,471.9,0.8605,1769.64,487.17,False,False,outside
video_sincronitzat,2141,2678.4333,2678.8,0.3667,80353,80364,12,799.5,661.5,1272.0,44.0,777.54,840.44,0.9252,2292.11,985.0,True,False,exits
video_sincronitzat,2167,2686.4,2686.6667,0.2667,80592,80600,9,806.5,690.5,1069.5,417.5,379.08,426.69,0.8884,1600.1,419.94,True,False,exits
video_sincronitzat,2208,2698.6,2699.0,0.4,80958,80970,11,748.5,673.0,1126.0,265.5,555.48,613.43,0.9055,1533.58,719.0,True,False,exits
video_sincronitzat,2222,2707.1333,2707.4667,0.3333,81214,81224,11,764.5,629.0,1216.0,170.5,643.49,664.0,0.9691,1992.01,795.05,True,False,exits
video_sincronitzat,2230,2716.8667,2717.3,0.4333,81506,81519,14,764.0,634.5,1011.5,442.0,313.55,356.29,0.88,822.22,356.93,True,False,exits
video_sincronitzat,2248,2724.7333,2725.0,0.2667,81742,81750,9,797.0,665.5,877.0,471.5,209.85,276.87,0.7579,1038.27,604.17,True,False,exits
video_sincronitzat,2277,2731.2333,2731.6333,0.4,81937,81949,12,708.0,683.0,1206.0,131.5,743.07,778.18,0.9549,1945.44,893.71,True,False,exits
video_sincronitzat,2288,2737.8,2738.1333,0.3333,82134,82144,11,824.5,616.0,892.0,211.5,410.09,457.35,0.8967,1372.06,723.23,False,False,outside
video_sincronitzat,2307,2743.0333,2743.3,0.2667,82291,82299,9,733.5,678.0,887.0,538.5,207.42,222.33,0.933,833.72,1335.83,True,False,exits
video_sincronitzat,2308,2743.1667,2743.4,0.2333,82295,82302,6,766.5,647.5,1088.0,29.0,697.07,765.93,0.9101,3282.56,536.42,True,False,exits
video_sincronitzat,2325,2743.7667,2744.1,0.3333,82313,82323,11,772.5,643.0,990.0,383.5,338.59,353.77,0.9571,1061.32,595.09,True,False,exits
video_sincronitzat,2343,2748.6,2748.9667,0.3667,82458,82469,12,819.0,643.5,1315.0,27.5,790.87,808.3,0.9784,2204.45,1178.42,False,False,outside
video_sincronitzat,2349,2750.0667,2750.4667,0.4,82502,82514,12,770.5,627.0,671.0,98.0,538.28,589.83,0.9126,1474.57,289.79,True,False,exits
video_sincronitzat,2365,2765.7,2766.1667,0.4667,82971,82985,11,1315.5,89.0,794.5,630.5,751.44,836.76,0.898,1793.06,610.27,False,True,enters
video_sincronitzat,2384,2772.4,2772.8333,0.4333,83172,83185,11,1237.5,261.0,749.5,643.0,619.73,661.83,0.9364,1527.29,651.23,False,True,enters
video_sincronitzat,2388,2777.6667,2777.9333,0.2667,83330,83338,9,794.5,688.5,834.0,411.0,280.3,345.89,0.8104,1297.1,1364.5,True,False,exits
video_sincronitzat,2404,2777.9667,2778.8,0.8333,83339,83364,21,1066.5,17.0,787.5,647.0,689.01,795.76,0.8659,954.91,783.05,False,True,enters
video_sincronitzat,2416,2799.1333,2799.5333,0.4,83974,83986,12,773.5,677.5,1363.0,2.5,896.18,918.43,0.9758,2296.08,2955.5,True,False,exits
video_sincronitzat,2428,2800.0,2800.3667,0.3667,84000,84011,12,756.0,635.5,1187.5,17.0,754.14,800.06,0.9426,2181.99,986.83,True,False,exits
video_sincronitzat,2432,2803.8333,2804.1667,0.3333,84115,84125,11,823.0,635.5,1338.0,111.5,734.71,784.9,0.9361,2354.69,736.68,False,False,outside
video_sincronitzat,2436,2804.6667,2805.0667,0.4,84140,84152,9,778.5,650.0,1033.0,458.0,318.8,345.34,0.9231,863.36,527.83,True,False,exits
video_sincronitzat,2437,2804.8,2805.0667,0.2667,84144,84152,8,785.5,640.0,1096.5,483.0,348.38,356.14,0.9782,1335.51,355.94,True,False,exits
video_sincronitzat,2445,2812.0333,2812.2667,0.2333,84361,84368,8,810.5,629.0,969.0,358.0,313.95,327.22,0.9594,1402.39,601.5,False,False,outside
video_sincronitzat,2450,2816.7667,2816.9333,0.1667,84503,84508,6,830.0,676.0,968.5,586.0,165.17,187.7,0.88,1126.21,59.33,False,False,outside
video_sincronitzat,2459,2834.6333,2834.9333,0.3,85039,85048,10,827.0,679.5,1065.5,2.5,717.78,749.39,0.9578,2497.97,464.35,False,False,outside
video_sincronitzat,2469,2837.7333,2838.0667,0.3333,85132,85142,11,695.5,670.0,1094.5,289.0,551.69,598.29,0.9221,1794.88,791.86,True,False,exits
video_sincronitzat,2489,2842.4333,2842.7667,0.3333,85273,85283,11,767.0,630.0,930.5,49.0,603.57,679.4,0.8884,2038.19,1477.68,True,False,exits
video_sincronitzat,2495,2852.9,2853.3667,0.4667,85587,85601,10,762.0,622.5,1111.5,159.0,580.5,631.32,0.9195,1352.84,195.95,True,False,exits
video_sincronitzat,2510,2867.0333,2867.4667,0.4333,86011,86024,14,773.5,663.0,1041.0,19.5,696.88,793.92,0.8778,1832.13,660.5,True,False,exits
video_sincronitzat,2517,2874.0667,2874.4667,0.4,86222,86234,12,783.5,634.5,1308.5,31.0,799.9,806.38,0.992,2015.94,292.25,True,False,exits
video_sincronitzat,2523,2877.0667,2877.4333,0.3667,86312,86323,19,813.5,674.0,967.5,5.0,686.5,1082.76,0.634,2952.98,931.0,False,False,outside
video_sincronitzat,2535,2881.0,2881.2667,0.2667,86430,86438,9,798.0,679.0,982.0,426.5,312.43,345.6,0.904,1296.02,707.28,True,False,exits
video_sincronitzat,2542,2883.4,2883.8333,0.4333,86502,86515,14,698.0,680.0,1338.5,147.0,833.26,891.84,0.9343,2058.09,818.86,True,False,exits
video_sincronitzat,2543,2883.5667,2884.2,0.6333,86507,86526,16,730.0,628.5,1154.0,429.0,468.59,629.36,0.7446,993.72,394.91,True,False,exits
video_sincronitzat,2561,2898.4,2898.7,0.3,86952,86961,9,822.0,632.5,1154.5,60.0,662.05,667.6,0.9917,2225.33,525.0,False,False,outside
video_sincronitzat,2566,2898.7333,2899.1333,0.4,86962,86974,12,792.0,667.5,1193.5,28.0,755.09,798.85,0.9452,1997.12,1447.17,True,False,exits
video_sincronitzat,2570,2900.2667,2900.4333,0.1667,87008,87013,6,820.0,649.0,928.5,533.5,158.47,170.32,0.9304,1021.94,139.67,False,False,outside
video_sincronitzat,2585,2906.0,2906.2333,0.2333,87180,87187,6,610.0,708.0,828.0,760.0,224.12,242.47,0.9243,1039.15,120.67,True,False,exits
video_sincronitzat,2586,2917.9,2918.2333,0.3333,87537,87547,11,821.5,642.5,1329.5,54.5,777.05,794.87,0.9776,2384.6,931.64,False,False,outside
video_sincronitzat,2589,2918.1,2918.4333,0.3333,87543,87553,11,781.0,657.0,1080.0,42.5,683.38,705.71,0.9684,2117.12,784.18,True,False,exits
video_sincronitzat,2602,2918.7667,2919.0,0.2333,87563,87570,7,792.5,662.0,1077.0,522.5,316.86,345.74,0.9165,1481.74,144.29,True,False,exits
video_sincronitzat,2611,2932.9,2933.2333,0.3333,87987,87997,11,702.5,697.5,883.0,9.0,711.77,813.24,0.8752,2439.72,1588.23,True,False,exits
video_sincronitzat,2623,2934.9,2935.2667,0.3667,88047,88058,12,808.0,667.0,1262.0,110.0,718.59,735.43,0.9771,2005.73,434.88,True,False,exits
video_sincronitzat,2632,2952.2667,2952.6,0.3333,88568,88578,11,793.0,645.0,1281.0,5.5,804.43,844.4,0.9527,2533.21,559.82,True,False,exits
video_sincronitzat,2656,2994.2,2994.5,0.3,89826,89835,10,788.0,706.0,995.0,407.0,363.66,497.67,0.7307,1658.9,289.0,True,False,exits
video_sincronitzat,2672,3008.2667,3008.5,0.2333,90248,90255,8,806.0,675.5,1087.5,91.5,648.3,658.58,0.9844,2822.48,1966.69,True,False,exits
video_sincronitzat,2682,3010.0667,3010.3333,0.2667,90302,90310,9,808.0,631.0,1207.5,267.5,540.12,583.25,0.9261,2187.2,465.94,True,False,exits
video_sincronitzat,2688,3010.8,3011.1,0.3,90324,90333,10,763.5,648.5,1098.0,101.5,641.17,680.17,0.9427,2267.23,915.25,True,False,exits
video_sincronitzat,2700,3011.3333,3011.5667,0.2333,90340,90347,7,692.0,664.5,912.0,589.0,232.59,254.78,0.9129,1091.92,499.71,True,False,exits
video_sincronitzat,2708,3012.4,3012.7333,0.3333,90372,90382,11,774.5,661.5,1263.5,198.0,673.76,704.6,0.9562,2113.81,754.27,True,False,exits
video_sincronitzat,2718,3029.0333,3029.3333,0.3,90871,90880,10,827.5,698.5,1012.5,401.0,350.33,409.16,0.8562,1363.88,587.75,False,False,outside
video_sincronitzat,2731,3030.3667,3030.6667,0.3,90911,90920,10,798.0,697.5,1258.5,64.5,782.78,810.09,0.9663,2700.3,2201.4,True,False,exits
video_sincronitzat,2738,3032.6667,3033.0667,0.4,90980,90992,13,810.5,691.5,1266.5,88.5,756.01,820.98,0.9209,2052.46,648.46,False,False,outside
video_sincronitzat,2749,3068.2667,3068.5333,0.2667,92048,92056,9,813.0,640.5,1051.5,343.5,380.91,405.52,0.9393,1520.69,262.83,False,False,outside
video_sincronitzat,2772,3084.2,3084.5,0.3,92526,92535,10,817.0,635.0,1055.5,437.5,309.66,337.84,0.9166,1126.13,360.85,False,False,outside
